id,origin,cs,power,destination,path
12169,16,11,50,10,"[48, 27, 32]"
12170,16,5,120,17,"[47, 19, 15, 12, 16, 22, 49]"
12171,10,11,120,11,[27]
12172,10,15,50,15,[28]
12173,11,11,50,9,"[32, 26]"
12174,13,13,50,11,"[38, 36]"
12175,21,20,120,10,"[64, 60, 55, 48]"
12176,10,13,50,13,"[27, 33, 37]"
12177,11,11,120,15,"[34, 41]"
12178,8,11,120,10,"[22, 48, 27, 32]"
12179,4,11,120,3,"[10, 31, 8]"
12180,8,15,50,21,"[22, 49, 53, 57, 46, 69]"
12181,20,20,120,17,"[61, 58]"
12182,8,1,120,6,"[19, 14, 3, 1, 4]"
12183,16,5,120,5,"[47, 19, 15]"
12184,13,13,120,2,"[38, 35, 5, 1]"
12185,17,20,120,11,"[53, 59, 60, 55, 48, 27]"
12186,10,11,120,11,[27]
12187,17,1,120,19,"[52, 47, 19, 14, 3, 1, 4, 16, 22, 49, 53]"
12188,19,11,120,16,"[57, 44, 40, 32, 29]"
12189,17,13,50,8,"[53, 57, 46, 69, 66, 74, 38, 35, 6, 9, 12, 16]"
12190,22,20,120,20,[68]
12191,14,20,120,9,"[41, 45, 59, 60, 55, 48, 26]"
12192,18,20,120,17,"[56, 61, 58]"
12193,21,15,50,15,"[65, 67]"
12194,5,5,120,8,"[12, 16]"
12195,23,11,120,24,"[71, 40, 34, 42, 73]"
12196,22,20,120,4,"[68, 60, 54, 17, 19, 15, 11]"
12197,12,1,120,3,"[35, 5, 2]"
12198,10,1,120,1,"[26, 23, 11, 8, 5]"
12199,12,11,120,11,[36]
12200,15,15,120,14,[44]
12201,10,11,120,19,"[27, 34, 41, 45]"
12202,23,13,50,13,"[73, 74]"
12203,7,20,120,8,"[18, 56, 60, 54, 17]"
12204,6,1,120,7,"[14, 3, 1, 4, 16, 20]"
12205,11,11,50,16,"[32, 29]"
12206,11,11,120,24,"[34, 42, 73]"
12207,10,1,120,21,"[26, 23, 11, 8, 5, 2, 7, 37, 39, 75]"
12208,10,5,120,16,"[26, 23, 12, 16, 22]"
12209,8,20,120,11,"[20, 18, 56, 60, 55, 48, 27]"
12210,16,11,120,17,"[48, 27, 32, 29, 49]"
12211,8,5,120,16,"[19, 15, 12, 16, 22]"
12212,20,20,120,16,"[60, 55]"
12213,17,11,120,19,"[52, 48, 27, 34, 41, 45]"
12214,10,1,120,19,"[26, 23, 11, 8, 5, 1, 4, 16, 22, 49, 53]"
12215,8,11,120,22,"[22, 48, 27, 34, 41, 46]"
12216,20,20,50,22,[63]
12217,9,1,120,16,"[23, 11, 8, 5, 1, 4, 16, 22]"
12218,16,5,120,9,"[47, 19, 15, 13]"
12219,3,5,120,4,"[6, 9, 11]"
12220,16,13,50,8,"[48, 27, 33, 37, 38, 35, 6, 9, 12, 16]"
12221,11,11,120,17,"[32, 29, 49]"
12222,9,15,50,10,"[25, 28, 43]"
12223,24,5,120,23,"[74, 38, 35, 6, 9, 11, 10, 34, 42]"
12224,23,13,50,7,"[73, 74, 39, 75, 64, 60, 54]"
12225,24,20,120,20,"[75, 64]"
12226,12,1,120,19,"[35, 5, 1, 4, 16, 22, 49, 53]"
12227,11,11,50,10,[32]
12228,11,11,120,10,[32]
12229,8,1,120,9,"[19, 14, 3, 2, 6, 9, 13]"
12230,9,5,120,5,[23]
12231,16,1,120,7,"[47, 19, 14, 3, 1, 4, 16, 20]"
12232,7,1,120,9,"[17, 19, 14, 3, 2, 6, 9, 13]"
12233,16,1,120,19,"[47, 19, 14, 3, 1, 4, 16, 22, 49, 53]"
12234,12,1,120,4,"[35, 5, 2, 6]"
12235,22,11,120,11,"[67, 44, 40]"
12236,19,20,120,20,[59]
12237,11,11,50,10,[32]
12238,15,15,120,10,[43]
12239,19,20,120,20,[59]
12240,10,13,50,16,"[27, 33, 37, 38, 36, 32, 29]"
12241,19,20,120,20,[59]
12242,9,20,50,10,"[25, 29, 50, 56, 60, 55, 48]"
12243,12,13,50,16,"[37, 38, 36, 32, 29]"
12244,9,1,120,20,"[23, 11, 8, 5, 1, 4, 16, 20, 18, 56]"
12245,10,1,120,16,"[26, 23, 11, 8, 5, 1, 4, 16, 22]"
12246,10,13,50,12,"[27, 33, 37, 38]"
12247,11,11,50,5,"[31, 9]"
12248,10,13,50,20,"[27, 33, 37, 39, 75, 64]"
12249,14,15,50,15,[41]
12250,20,20,50,16,"[60, 55]"
12251,16,15,50,9,"[49, 53, 57, 43, 26]"
12252,7,15,50,9,"[18, 55, 49, 53, 57, 43, 26]"
12253,17,15,50,22,"[53, 57, 46]"
12254,19,20,120,20,[59]
12255,14,11,120,10,"[40, 32]"
12256,22,11,120,10,"[67, 44, 40, 32]"
12257,16,13,120,7,"[48, 27, 33, 37, 39, 75, 64, 60, 54]"
12258,23,13,50,22,"[73, 74, 39, 75, 65]"
12259,21,20,120,20,[64]
12260,20,20,50,17,"[61, 58]"
12261,16,13,50,3,"[48, 27, 33, 37, 38, 35]"
12262,14,20,120,16,"[41, 45, 59, 60, 55]"
12263,20,20,120,24,"[62, 66]"
12264,23,20,120,20,"[72, 68]"
12265,8,15,50,9,"[22, 49, 53, 57, 43, 26]"
12266,7,5,120,11,"[17, 19, 15, 11, 10]"
12267,23,1,120,16,"[73, 74, 38, 35, 5, 1, 4, 16, 22]"
12268,10,11,120,21,"[27, 34, 42, 73, 75]"
12269,12,11,120,11,[36]
12270,9,1,120,4,"[23, 11, 8, 5, 2, 6]"
12271,12,13,50,8,"[37, 38, 35, 6, 9, 12, 16]"
12272,20,20,50,12,"[62, 66, 74, 38]"
12273,17,20,120,19,"[53, 59, 61]"
12274,10,1,120,17,"[26, 23, 11, 8, 5, 1, 4, 16, 22, 49]"
12275,4,13,50,13,"[8, 7, 37]"
12276,10,1,120,1,"[26, 23, 11, 8, 5]"
12277,24,20,120,12,"[75, 64, 62, 66, 74, 38]"
12278,13,13,120,10,"[38, 36, 32]"
12279,8,1,120,12,"[19, 14, 3, 2, 7]"
12280,11,11,120,22,"[34, 41, 46]"
12281,4,1,120,1,"[8, 5]"
12282,19,1,120,7,"[58, 52, 47, 19, 14, 3, 1, 4, 16, 20]"
12283,11,11,120,13,"[33, 37]"
12284,13,13,50,5,"[38, 35, 6, 9]"
12285,9,11,120,11,"[25, 27]"
12286,10,1,120,1,"[26, 23, 11, 8, 5]"
12287,22,20,120,8,"[68, 60, 54, 17]"
12288,21,15,50,15,"[65, 67]"
12289,8,1,120,1,"[19, 14, 3]"
12290,10,11,120,20,"[27, 32, 29, 50, 56]"
12291,23,20,120,17,"[72, 68, 61, 58]"
12292,10,13,50,24,"[27, 33, 37, 39]"
12293,1,1,120,12,"[2, 7]"
12294,20,20,50,22,[63]
12295,16,15,50,9,"[49, 53, 57, 43, 26]"
12296,12,15,50,15,"[37, 39, 75, 65, 67]"
12297,10,11,120,16,"[27, 32, 29]"
12298,11,11,50,22,"[34, 41, 46]"
12299,12,20,120,4,"[37, 39, 75, 64, 60, 54, 17, 19, 15, 11]"
12300,7,11,120,18,"[18, 55, 48, 27, 32, 29, 50]"
12301,11,11,50,10,[32]
12302,10,13,50,16,"[27, 33, 37, 38, 36, 32, 29]"
12303,16,13,120,19,"[48, 27, 33, 37, 39, 75, 65, 67, 45]"
12304,23,11,120,11,"[71, 40]"
12305,15,15,120,17,"[45, 58]"
12306,22,1,120,21,"[69, 66, 74, 38, 35, 5, 2, 7, 37, 39, 75]"
12307,11,11,50,12,[33]
12308,5,5,50,12,"[11, 8, 7]"
12309,4,13,50,16,"[8, 7, 37, 38, 36, 32, 29]"
12310,1,1,120,11,"[2, 7, 36]"
12311,9,13,50,17,"[25, 27, 33, 37, 39, 75, 65, 67, 45, 58]"
12312,22,20,120,20,[68]
12313,1,1,120,16,"[1, 4, 16, 22]"
12314,10,13,50,17,"[27, 33, 37, 39, 75, 65, 67, 45, 58]"
12315,22,1,120,12,"[69, 66, 74, 38, 35, 5, 2, 7]"
12316,1,1,50,19,"[1, 4, 16, 22, 49, 53]"
12317,10,20,120,9,"[29, 50, 56, 60, 55, 48, 26]"
12318,12,5,120,7,"[35, 6, 9, 12, 16, 20]"
12319,11,11,50,15,"[34, 41]"
12320,16,13,120,2,"[48, 27, 33, 37, 38, 35, 5, 1]"
12321,16,15,50,7,"[49, 53, 57, 45, 58, 52, 50, 54]"
12322,12,5,120,10,"[35, 6, 9, 13, 25]"
12323,19,13,50,7,"[57, 46, 69, 66, 74, 39, 75, 64, 60, 54]"
12324,19,13,50,17,"[57, 46, 69, 66, 74, 39, 75, 65, 67, 45, 58]"
12325,9,13,50,13,"[25, 27, 33, 37]"
12326,10,20,50,12,"[29, 50, 56, 62, 66, 74, 38]"
13602,14,1,120,22,"[40, 31, 8, 5, 2, 7, 37, 39, 75, 65]"
13603,17,1,120,14,"[52, 47, 19, 14, 3, 2, 7, 36, 34]"
13604,12,20,50,22,"[37, 39, 75, 64, 63]"
13605,17,20,50,19,"[53, 59, 61]"
13606,10,11,50,16,"[27, 32, 29]"
13607,21,15,120,24,"[65, 67, 46, 69, 66]"
13608,14,11,50,10,"[40, 32]"
13609,20,20,50,10,"[60, 55, 48]"
13610,17,5,50,19,"[52, 47, 19, 15, 12, 16, 22, 49, 53]"
13611,20,20,120,1,"[60, 54, 17, 19, 14, 3]"
13612,23,5,50,22,"[71, 40, 31, 9, 13, 25, 28, 46]"
13613,16,1,120,10,"[47, 19, 14, 3, 2, 6, 9, 13, 25]"
13614,12,15,120,15,"[37, 39, 75, 65, 67]"
13615,11,11,50,12,[33]
13616,11,11,120,8,"[31, 9, 12, 16]"
13617,4,1,120,10,"[8, 5, 2, 6, 9, 13, 25]"
13618,17,15,120,15,"[53, 57]"
13619,14,1,120,22,"[40, 31, 8, 5, 2, 7, 37, 39, 75, 65]"
13620,21,13,120,23,"[66, 74, 39, 76]"
13621,19,5,50,12,"[58, 52, 47, 19, 15, 11, 8, 7]"
13622,2,13,120,6,"[3, 2, 7, 37, 38, 35, 6, 9, 12]"
13623,10,20,50,14,"[29, 50, 56, 61, 57, 44]"
13624,22,1,120,10,"[69, 66, 74, 38, 35, 5, 2, 6, 9, 13, 25]"
13625,23,15,120,12,"[72, 67, 46, 69, 66, 74, 38]"
13626,13,13,50,2,"[38, 35, 5, 1]"
13627,1,1,120,22,"[2, 7, 37, 39, 75, 65]"
13628,7,1,120,9,"[17, 19, 14, 3, 2, 6, 9, 13]"
13629,6,15,120,16,"[16, 22, 49, 53, 57, 45, 58, 52]"
13630,11,11,50,10,[32]
13631,4,5,50,14,"[9, 11, 10, 34]"
13632,16,1,120,10,"[47, 19, 14, 3, 2, 6, 9, 13, 25]"
13633,12,13,120,13,[37]
13634,4,5,50,22,"[9, 13, 25, 28, 46]"
13635,20,20,50,16,"[60, 55]"
13636,11,11,120,19,"[34, 41, 45]"
13637,13,13,50,15,"[39, 75, 65, 67]"
13638,23,5,50,12,"[71, 40, 31, 9, 11, 8, 7]"
13639,10,15,120,15,[28]
13640,5,5,120,13,"[11, 8, 7, 37]"
13641,12,1,120,21,"[35, 5, 2, 7, 37, 39, 75]"
13642,10,13,120,13,"[27, 33, 37]"
13643,10,15,120,16,"[28, 45, 58, 52]"
13644,22,20,50,20,[68]
13645,15,15,120,8,"[45, 58, 52, 47]"
13646,15,15,120,14,[44]
13647,13,13,120,22,"[39, 75, 65]"
13648,21,13,120,22,"[66, 74, 39, 75, 65]"
13649,14,13,120,4,"[42, 73, 74, 38, 35, 6]"
13650,20,20,50,22,[63]
13651,14,11,50,22,"[40, 34, 41, 46]"
13652,16,13,120,10,"[48, 27, 33, 37, 38, 36, 32]"
13653,8,11,120,6,"[22, 48, 27, 31, 9, 12]"
13654,20,20,50,19,[61]
13655,8,13,120,7,"[19, 15, 11, 8, 7, 37, 39, 75, 64, 60, 54]"
13656,14,15,120,15,[41]
13657,23,1,120,14,"[73, 74, 38, 35, 5, 2, 7, 36, 34]"
13658,15,15,120,10,[43]
13659,23,20,50,10,"[72, 68, 60, 55, 48]"
13660,9,15,120,15,"[25, 28]"
13661,17,1,120,14,"[52, 47, 19, 14, 3, 2, 7, 36, 34]"
13662,24,1,120,10,"[74, 38, 35, 5, 2, 6, 9, 13, 25]"
13663,14,15,120,10,"[41, 43]"
13664,21,5,50,22,"[65, 67, 43, 26, 23, 13, 25, 28, 46]"
13665,5,5,120,9,[13]
13666,12,11,50,10,"[36, 32]"
13667,17,13,120,16,"[53, 57, 46, 69, 66, 74, 38, 36, 32, 29]"
13668,21,20,50,20,[64]
13669,6,20,50,20,"[16, 20, 18, 56]"
13670,19,15,120,15,[57]
13671,11,11,120,19,"[34, 41, 45]"
13672,17,5,50,7,"[52, 47, 19, 15, 12, 16, 20]"
13673,9,11,50,20,"[25, 27, 32, 29, 50, 56]"
13674,16,5,50,19,"[47, 19, 15, 12, 16, 22, 49, 53]"
13675,4,11,50,11,[10]
13676,19,1,120,9,"[58, 52, 47, 19, 14, 3, 2, 6, 9, 13]"
13677,22,11,50,11,"[67, 44, 40]"
13678,10,11,50,11,[27]
13679,8,11,50,14,"[22, 48, 27, 34]"
13680,21,5,50,10,"[65, 67, 43, 26, 23, 13, 25]"
13681,10,5,50,17,"[26, 23, 12, 16, 22, 49]"
13682,7,15,120,15,"[18, 55, 49, 53, 57]"
13683,10,5,50,12,"[26, 23, 11, 8, 7]"
13684,11,11,50,3,"[33, 35]"
13685,13,13,120,21,"[39, 75]"
13686,13,13,50,21,"[39, 75]"
13687,10,13,120,9,"[27, 33, 37, 38, 36, 32, 26]"
13688,10,5,50,23,"[26, 23, 11, 10, 34, 42]"
13689,24,1,120,12,"[74, 38, 35, 5, 2, 7]"
13690,15,15,50,14,[44]
13691,10,15,120,15,[28]
13692,15,15,50,22,[46]
13693,20,20,50,13,"[62, 66, 74]"
13694,20,20,120,18,[60]
13695,24,5,50,16,"[74, 38, 35, 6, 9, 12, 16, 22]"
13696,13,13,50,4,"[38, 35, 6]"
13697,12,11,50,23,"[36, 34, 42]"
13698,23,20,50,17,"[72, 68, 61, 58]"
13699,18,1,120,19,"[54, 17, 19, 14, 3, 1, 4, 16, 22, 49, 53]"
13700,21,20,50,22,"[64, 63]"
13701,8,13,120,10,"[19, 15, 11, 8, 7, 37, 38, 36, 32]"
13702,10,15,120,3,"[28, 46, 69, 66, 74, 38, 35]"
13703,11,11,50,7,"[32, 29, 50, 54]"
13704,11,11,50,17,"[32, 29, 49]"
13705,10,15,120,9,"[28, 43, 26]"
13706,23,15,120,22,"[72, 67, 46]"
13707,6,1,120,17,"[14, 3, 1, 4, 16, 22, 49]"
13708,16,5,50,13,"[47, 19, 15, 11, 8, 7, 37]"
13709,17,13,120,12,"[53, 57, 46, 69, 66, 74, 38]"
13710,14,5,50,24,"[40, 31, 9, 11, 8, 7, 37, 39]"
13711,22,15,120,21,"[67, 46, 69]"
13712,13,13,50,15,"[39, 75, 65, 67]"
13713,15,15,120,12,"[46, 69, 66, 74, 38]"
13714,20,20,50,16,"[60, 55]"
13715,22,5,50,10,"[67, 43, 26, 23, 13, 25]"
13716,15,15,50,10,[43]
13717,10,15,120,21,"[28, 46, 69]"
13718,14,15,120,15,[41]
13719,11,11,120,9,"[32, 26]"
13720,7,5,50,22,"[17, 19, 15, 13, 25, 28, 46]"
13721,20,20,50,11,"[61, 57, 44, 40]"
13722,19,1,120,1,"[58, 52, 47, 19, 14, 3]"
13723,10,13,120,9,"[27, 33, 37, 38, 36, 32, 26]"
13724,10,13,120,16,"[27, 33, 37, 38, 36, 32, 29]"
13725,11,11,120,21,"[34, 42, 73, 75]"
13726,6,15,120,10,"[16, 22, 49, 53, 57, 43]"
13727,20,20,50,9,"[60, 55, 48, 26]"
13728,19,15,120,15,[57]
13729,17,13,120,13,"[53, 57, 46, 69, 66, 74]"
13730,15,15,120,10,[43]
13731,8,5,50,10,"[19, 15, 13, 25]"
13732,14,1,120,16,"[40, 31, 8, 5, 1, 4, 16, 22]"
13733,14,1,120,23,"[40, 31, 8, 5, 2, 7, 37, 39, 76]"
13734,9,1,120,20,"[23, 11, 8, 5, 1, 4, 16, 20, 18, 56]"
13735,4,5,50,7,"[9, 12, 16, 20]"
13736,15,15,120,16,"[45, 58, 52]"
13737,17,20,50,20,"[53, 59]"
13738,10,1,120,17,"[26, 23, 11, 8, 5, 1, 4, 16, 22, 49]"
13739,21,13,120,9,"[66, 74, 38, 36, 32, 26]"
13740,19,20,50,20,[59]
13741,11,11,50,22,"[34, 41, 46]"
13742,16,13,120,22,"[48, 27, 33, 37, 39, 75, 65]"
13743,19,15,120,15,[57]
13744,14,20,50,10,"[41, 45, 59, 60, 55, 48]"
13745,10,1,120,1,"[26, 23, 11, 8, 5]"
13746,23,20,50,20,"[72, 68]"
13747,4,11,50,8,"[10, 32, 29, 47]"
13748,10,1,120,1,"[26, 23, 11, 8, 5]"
13749,20,20,50,16,"[60, 55]"
13750,13,13,50,4,"[38, 35, 6]"
13751,20,20,120,22,[63]
13752,7,5,50,22,"[17, 19, 15, 13, 25, 28, 46]"
13753,17,13,120,16,"[53, 57, 46, 69, 66, 74, 38, 36, 32, 29]"
13754,9,11,50,11,"[25, 27]"
13755,7,5,50,10,"[17, 19, 15, 13, 25]"
13756,19,1,120,16,"[58, 52, 47, 19, 14, 3, 1, 4, 16, 22]"
13757,9,15,120,17,"[25, 28, 45, 58]"
13758,20,20,50,21,[62]
13759,22,11,50,11,"[67, 44, 40]"
13760,13,13,50,10,"[38, 36, 32]"
13761,12,5,50,10,"[35, 6, 9, 13, 25]"
13762,8,15,120,9,"[22, 49, 53, 57, 43, 26]"
13763,10,20,120,14,"[29, 50, 56, 61, 57, 44]"
13764,16,20,50,20,"[50, 56]"
13765,10,20,50,19,"[29, 50, 56, 61]"
13766,5,5,50,8,"[12, 16]"
13767,24,15,120,15,"[75, 65, 67]"
13768,8,13,120,19,"[19, 15, 11, 8, 7, 37, 39, 75, 65, 67, 45]"
13769,7,20,50,20,"[18, 56]"
13770,9,11,50,6,"[25, 27, 31, 9, 12]"
13771,15,15,50,19,[45]
13772,15,15,120,10,[43]
13773,13,13,50,23,"[39, 76]"
13774,10,20,120,4,"[29, 50, 56, 60, 54, 17, 19, 15, 11]"
13775,15,15,50,11,"[44, 40]"
13776,10,1,120,20,"[26, 23, 11, 8, 5, 1, 4, 16, 20, 18, 56]"
13777,10,15,120,15,[28]
13778,14,1,120,1,"[40, 31, 8, 5]"
13779,20,20,50,10,"[60, 55, 48]"
13780,15,15,50,6,"[45, 58, 52, 47, 19]"
13781,8,13,120,21,"[19, 15, 11, 8, 7, 37, 39, 75]"
13782,17,15,120,8,"[53, 57, 45, 58, 52, 47]"
13783,10,1,120,16,"[26, 23, 11, 8, 5, 1, 4, 16, 22]"
13784,4,1,120,16,"[8, 5, 1, 4, 16, 22]"
13785,10,5,50,18,"[26, 23, 12, 16, 20, 18]"
13786,22,20,50,20,[68]
13787,9,11,50,7,"[25, 27, 32, 29, 50, 54]"
13788,14,15,120,19,"[41, 45]"
13789,2,13,120,13,"[3, 2, 7, 37]"
13790,17,11,120,7,"[52, 48, 27, 32, 29, 50, 54]"
13791,21,11,50,17,"[66, 76, 71, 40, 32, 29, 49]"
13792,1,1,120,9,"[2, 6, 9, 13]"
13793,16,15,120,11,"[49, 53, 57, 44, 40]"
13794,17,11,120,16,"[52, 48, 27, 32, 29]"
13795,10,1,120,21,"[26, 23, 11, 8, 5, 2, 7, 37, 39, 75]"
13796,17,15,120,10,"[53, 57, 43]"
13797,22,20,50,20,[68]
13798,15,15,50,10,[43]
13799,16,20,50,11,"[50, 56, 60, 55, 48, 27]"
13800,12,20,50,20,"[37, 39, 75, 64]"
13801,10,1,120,21,"[26, 23, 11, 8, 5, 2, 7, 37, 39, 75]"
13802,16,13,50,10,"[48, 27, 33, 37, 38, 36, 32]"
13803,15,15,120,10,[43]
13804,3,1,120,6,"[5, 1, 4]"
13805,15,15,120,22,[46]
13806,13,13,50,24,[39]
13807,16,20,50,20,"[50, 56]"
13808,11,11,50,16,"[32, 29]"
13809,15,15,50,10,[43]
13810,20,20,50,8,"[60, 54, 17]"
13811,23,13,120,14,"[73, 74, 39, 76, 71]"
13812,8,5,50,7,"[19, 15, 12, 16, 20]"
13813,9,1,120,20,"[23, 11, 8, 5, 1, 4, 16, 20, 18, 56]"
13814,9,5,50,5,[23]
13815,11,11,120,10,[32]
13816,7,5,50,22,"[17, 19, 15, 13, 25, 28, 46]"
13817,10,5,50,16,"[26, 23, 12, 16, 22]"
13818,10,15,120,17,"[28, 45, 58]"
13819,11,11,120,12,[33]
13820,21,11,50,11,"[66, 76, 71, 40]"
13821,15,15,120,22,[46]
13822,8,1,120,9,"[19, 14, 3, 2, 6, 9, 13]"
13823,4,13,120,13,"[8, 7, 37]"
13824,8,5,50,7,"[19, 15, 12, 16, 20]"
13825,22,5,50,7,"[67, 43, 26, 23, 12, 16, 20]"
13826,9,13,120,24,"[25, 27, 33, 37, 39]"
15036,16,5,120,17,"[47, 19, 15, 12, 16, 22, 49]"
15037,17,13,120,22,"[53, 57, 46, 69, 66, 74, 39, 75, 65]"
15038,16,5,120,14,"[47, 19, 15, 11, 10, 34]"
15039,15,15,50,24,"[46, 69, 66]"
15040,17,13,120,11,"[53, 57, 46, 69, 66, 74, 38, 36]"
15041,18,5,120,16,"[54, 17, 19, 15, 12, 16, 22]"
15042,15,15,50,11,"[44, 40]"
15043,17,13,120,9,"[53, 57, 46, 69, 66, 74, 38, 36, 32, 26]"
15044,15,15,120,13,"[46, 69, 66, 74]"
15045,23,5,120,22,"[71, 40, 31, 9, 13, 25, 28, 46]"
15046,6,11,120,3,"[15, 11, 10, 31, 8]"
15047,17,1,120,19,"[52, 47, 19, 14, 3, 1, 4, 16, 22, 49, 53]"
15048,9,1,120,24,"[23, 11, 8, 5, 2, 7, 37, 39]"
15049,20,20,120,21,[62]
15050,13,13,120,17,"[39, 75, 65, 67, 45, 58]"
15051,10,13,120,23,"[27, 33, 37, 39, 76]"
15052,8,5,120,9,"[19, 15, 13]"
15053,16,1,120,10,"[47, 19, 14, 3, 2, 6, 9, 13, 25]"
15054,23,15,120,10,"[72, 67, 43]"
15055,15,15,50,10,[43]
15056,21,11,120,24,"[66, 76, 71, 40, 34, 42, 73]"
15057,12,13,120,3,"[37, 38, 35]"
15058,16,15,120,15,"[49, 53, 57]"
15059,22,13,120,23,"[69, 66, 74, 39, 76]"
15060,21,20,120,20,[64]
15061,19,15,120,15,[57]
15062,20,20,50,12,"[62, 66, 74, 38]"
15063,9,15,120,15,"[25, 28]"
15064,10,15,120,15,[28]
15065,16,11,50,2,"[48, 27, 31, 9, 12, 14]"
15066,20,20,50,9,"[60, 55, 48, 26]"
15067,23,11,120,11,"[71, 40]"
15068,14,5,120,10,"[40, 31, 9, 13, 25]"
15069,4,13,120,2,"[8, 7, 37, 38, 35, 5, 1]"
15070,10,11,120,24,"[27, 34, 42, 73]"
15071,10,15,120,15,[28]
15072,7,5,120,16,"[17, 19, 15, 12, 16, 22]"
15073,9,13,120,20,"[25, 27, 33, 37, 39, 75, 64]"
15074,12,13,120,23,"[37, 39, 76]"
15075,4,5,120,10,"[9, 13, 25]"
15076,16,11,50,19,"[48, 27, 34, 41, 45]"
15077,6,13,120,3,"[15, 11, 8, 7, 37, 38, 35]"
15078,23,15,120,12,"[72, 67, 46, 69, 66, 74, 38]"
15079,10,5,120,21,"[26, 23, 13, 25, 28, 46, 69]"
15080,15,15,120,20,"[45, 59]"
15081,11,11,50,22,"[34, 41, 46]"
15082,16,13,120,4,"[48, 27, 33, 37, 38, 35, 6]"
15083,13,13,50,7,"[39, 75, 64, 60, 54]"
15084,12,5,120,23,"[35, 6, 9, 11, 10, 34, 42]"
15085,19,20,120,10,"[59, 60, 55, 48]"
15086,17,13,120,19,"[53, 57, 46, 69, 66, 74, 39, 75, 65, 67, 45]"
15087,22,13,120,23,"[69, 66, 74, 39, 76]"
15088,22,11,120,11,"[70, 71, 40]"
15089,6,1,120,1,"[14, 3]"
15090,11,11,120,20,"[32, 29, 50, 56]"
15091,10,5,120,9,"[26, 23, 13]"
15092,11,11,120,9,"[32, 26]"
15093,22,15,120,15,[67]
15094,13,13,120,12,[38]
15095,17,15,120,15,"[53, 57]"
15096,12,20,120,19,"[37, 39, 75, 64, 61]"
15097,22,11,120,23,"[70, 71, 40, 34, 42]"
15098,16,5,120,5,"[47, 19, 15]"
15099,11,11,120,19,"[34, 41, 45]"
15100,13,13,50,12,[38]
15101,19,15,120,10,"[57, 43]"
15102,12,11,120,7,"[36, 32, 29, 50, 54]"
15103,19,20,120,8,"[59, 60, 54, 17]"
15104,14,15,120,15,[41]
15105,22,1,120,21,"[69, 66, 74, 38, 35, 5, 2, 7, 37, 39, 75]"
15106,4,11,120,24,"[10, 34, 42, 73]"
15107,24,11,120,14,"[76, 71, 40, 34]"
15108,14,13,120,7,"[42, 73, 74, 39, 75, 64, 60, 54]"
15109,7,1,120,11,"[17, 19, 14, 3, 2, 7, 36]"
15110,1,1,50,4,"[2, 6]"
15111,13,13,50,16,"[38, 36, 32, 29]"
15112,21,1,120,19,"[66, 74, 38, 35, 5, 1, 4, 16, 22, 49, 53]"
15113,10,1,120,8,"[26, 23, 11, 8, 5, 1, 4, 16]"
15114,8,15,120,16,"[22, 49, 53, 57, 45, 58, 52]"
15115,20,20,50,15,"[61, 57]"
15116,3,20,120,8,"[7, 37, 39, 75, 64, 60, 54, 17]"
15117,17,5,120,16,"[52, 47, 19, 15, 12, 16, 22]"
15118,17,13,120,8,"[53, 57, 46, 69, 66, 74, 38, 35, 6, 9, 12, 16]"
15119,16,1,120,22,"[47, 19, 14, 3, 2, 7, 37, 39, 75, 65]"
15120,12,11,120,4,"[36, 31]"
15121,10,5,120,6,"[26, 23, 12]"
15122,19,20,120,20,[59]
15123,10,15,120,22,"[28, 46]"
15124,16,15,120,9,"[49, 53, 57, 43, 26]"
15125,23,15,120,15,"[72, 67]"
15126,3,20,120,4,"[7, 37, 39, 75, 64, 60, 54, 17, 19, 15, 11]"
15127,23,11,120,22,"[71, 40, 34, 41, 46]"
15128,13,13,120,21,"[39, 75]"
15129,8,15,120,17,"[22, 49, 53, 57, 45, 58]"
15130,22,1,120,16,"[69, 66, 74, 38, 35, 5, 1, 4, 16, 22]"
15131,10,1,120,20,"[26, 23, 11, 8, 5, 1, 4, 16, 20, 18, 56]"
15132,14,11,120,11,[40]
15133,12,13,120,13,[37]
15134,14,13,120,22,"[42, 73, 74, 39, 75, 65]"
15135,15,15,50,10,[43]
15136,9,11,120,11,"[25, 27]"
15137,14,5,120,2,"[40, 31, 9, 12, 14]"
15138,10,5,120,14,"[26, 23, 11, 10, 34]"
15139,20,20,50,15,"[61, 57]"
15140,20,20,120,21,[62]
15141,24,20,120,16,"[75, 64, 60, 55]"
15142,17,5,120,11,"[52, 47, 19, 15, 11, 10]"
15143,15,15,50,10,[43]
15144,20,20,120,10,"[60, 55, 48]"
15145,20,20,120,13,"[62, 66, 74]"
15146,18,20,120,19,"[56, 61]"
15147,11,11,120,4,[31]
15148,11,11,50,1,"[33, 35, 5]"
15149,1,1,50,19,"[1, 4, 16, 22, 49, 53]"
15150,2,11,120,19,"[4, 15, 11, 10, 34, 41, 45]"
15151,4,5,120,5,[9]
15152,22,13,120,13,"[69, 66, 74]"
15153,23,13,120,13,"[73, 74]"
15154,9,11,120,16,"[25, 27, 32, 29]"
15155,15,15,120,23,"[46, 70]"
15156,20,20,120,11,"[61, 57, 44, 40]"
15157,1,1,120,14,"[2, 7, 36, 34]"
15158,1,1,50,15,"[2, 7, 37, 39, 75, 65, 67]"
15159,20,20,120,9,"[60, 55, 48, 26]"
15160,16,20,120,8,"[50, 56, 60, 54, 17]"
