id,origin,cs,power,destination,path
27421,2,13,120,13,"[3, 2, 7, 37]"
27422,10,11,50,11,[27]
27423,8,13,120,16,"[19, 15, 11, 8, 7, 37, 38, 36, 32, 29]"
27424,14,1,50,16,"[40, 33, 35, 5, 1, 4, 16, 22]"
27425,17,13,120,16,"[53, 57, 46, 69, 66, 74, 38, 36, 32, 29]"
27426,5,5,50,11,"[11, 10]"
27427,11,11,120,4,[31]
27428,15,15,120,10,[43]
27429,16,15,50,14,"[49, 53, 57, 44]"
27430,4,11,50,11,[10]
27431,15,15,50,8,"[45, 58, 52, 47]"
27432,22,5,120,23,"[67, 43, 26, 23, 11, 10, 34, 42]"
27433,20,20,120,23,"[63, 70]"
27434,20,20,120,10,"[60, 55, 48]"
27435,19,11,50,11,"[57, 44, 40]"
27436,12,20,120,4,"[37, 39, 75, 64, 60, 54, 17, 19, 15, 11]"
27437,1,1,120,21,"[2, 7, 37, 39, 75]"
27438,17,15,50,15,"[53, 57]"
27439,21,13,120,13,"[66, 74]"
27440,10,15,50,22,"[28, 46]"
27441,7,13,120,23,"[18, 56, 62, 66, 74, 39, 76]"
27442,10,20,120,7,"[29, 50, 56, 60, 54]"
27443,7,20,120,19,"[18, 56, 61]"
27444,16,13,50,10,"[48, 27, 33, 37, 38, 36, 32]"
27445,22,20,120,10,"[68, 60, 55, 48]"
27446,10,5,120,17,"[26, 23, 12, 16, 22, 49]"
27447,7,5,120,16,"[17, 19, 15, 12, 16, 22]"
27448,23,5,120,6,"[71, 40, 31, 9, 12]"
27449,16,5,120,7,"[47, 19, 15, 12, 16, 20]"
27450,22,15,50,15,[67]
27451,11,11,50,12,[33]
27452,18,13,120,13,"[56, 62, 66, 74]"
27453,9,11,50,6,"[25, 27, 31, 9, 12]"
27454,17,15,50,22,"[53, 57, 46]"
27455,6,5,120,2,"[15, 12, 14]"
27456,9,13,120,10,"[25, 27, 33, 37, 38, 36, 32]"
27457,17,13,120,13,"[53, 57, 46, 69, 66, 74]"
27458,16,20,120,10,"[50, 56, 60, 55, 48]"
27459,18,11,120,17,"[55, 48, 27, 32, 29, 49]"
27460,7,15,50,11,"[18, 55, 49, 53, 57, 44, 40]"
27461,12,11,50,10,"[36, 32]"
27462,22,11,50,11,"[67, 44, 40]"
27463,4,5,120,16,"[9, 12, 16, 22]"
27464,8,5,120,16,"[19, 15, 12, 16, 22]"
27465,12,5,120,14,"[35, 6, 9, 11, 10, 34]"
27466,8,1,50,17,"[19, 14, 3, 1, 4, 16, 22, 49]"
27467,19,1,50,16,"[58, 52, 47, 19, 14, 3, 1, 4, 16, 22]"
27468,22,20,120,20,[68]
27469,23,5,120,8,"[71, 40, 31, 9, 12, 16]"
27470,9,5,120,4,"[23, 11]"
27471,20,20,50,22,[63]
27472,22,5,120,17,"[67, 43, 26, 23, 12, 16, 22, 49]"
27473,17,5,120,7,"[52, 47, 19, 15, 12, 16, 20]"
27474,13,13,50,4,"[38, 35, 6]"
27475,16,11,120,19,"[48, 27, 34, 41, 45]"
27476,16,13,50,7,"[48, 27, 33, 37, 39, 75, 64, 60, 54]"
27477,11,11,120,14,[34]
27478,5,5,120,11,"[11, 10]"
27479,11,11,120,20,"[32, 29, 50, 56]"
27480,23,13,120,4,"[73, 74, 38, 35, 6]"
27481,14,5,120,10,"[40, 31, 9, 13, 25]"
27482,16,1,50,6,"[47, 19, 14, 3, 1, 4]"
27483,15,15,50,12,"[46, 69, 66, 74, 38]"
27484,15,15,50,12,"[46, 69, 66, 74, 38]"
27485,16,15,50,6,"[49, 53, 57, 45, 58, 52, 47, 19]"
27486,13,13,50,20,"[39, 75, 64]"
27487,10,13,120,8,"[27, 33, 37, 38, 35, 6, 9, 12, 16]"
27488,23,15,50,22,"[72, 67, 46]"
27489,1,1,50,17,"[1, 4, 16, 22, 49]"
27490,11,11,50,18,"[32, 29, 50]"
27491,16,13,50,10,"[48, 27, 33, 37, 38, 36, 32]"
27492,12,13,120,13,[37]
27493,15,15,50,14,[44]
27494,19,1,50,10,"[58, 52, 47, 19, 14, 3, 2, 6, 9, 13, 25]"
27495,14,15,50,15,[41]
27496,16,20,120,20,"[50, 56]"
27497,10,5,120,7,"[26, 23, 12, 16, 20]"
27498,10,15,50,15,[28]
27499,16,20,120,20,"[50, 56]"
27500,22,1,50,10,"[69, 66, 74, 38, 35, 5, 2, 6, 9, 13, 25]"
27501,10,1,50,19,"[26, 23, 11, 8, 5, 1, 4, 16, 22, 49, 53]"
27502,20,20,50,22,[63]
27503,11,11,120,14,[34]
27504,15,15,120,14,[44]
27505,19,11,50,10,"[57, 44, 40, 32]"
27506,11,11,120,21,"[34, 42, 73, 75]"
27507,11,11,50,12,[33]
27508,20,20,120,22,[63]
27509,23,15,50,15,"[72, 67]"
27510,14,20,120,23,"[41, 45, 59, 63, 70]"
27511,3,15,50,2,"[7, 37, 39, 75, 65, 67, 45, 58, 52, 47, 19, 14]"
27512,16,20,120,23,"[50, 56, 63, 70]"
27513,22,13,120,23,"[69, 66, 74, 39, 76]"
27514,12,20,120,22,"[37, 39, 75, 64, 63]"
27515,17,15,50,19,"[53, 57, 45]"
27516,19,15,50,9,"[57, 43, 26]"
27517,23,13,120,22,"[73, 74, 39, 75, 65]"
27518,16,1,50,19,"[47, 19, 14, 3, 1, 4, 16, 22, 49, 53]"
27519,7,13,120,14,"[18, 56, 62, 66, 74, 39, 76, 71]"
27520,10,11,50,16,"[27, 32, 29]"
27521,15,15,120,17,"[45, 58]"
27522,23,15,50,16,"[72, 67, 45, 58, 52]"
27523,19,5,120,22,"[58, 52, 47, 19, 15, 13, 25, 28, 46]"
27524,10,1,50,20,"[26, 23, 11, 8, 5, 1, 4, 16, 20, 18, 56]"
27525,23,1,50,4,"[73, 74, 38, 35, 5, 2, 6]"
27526,4,20,120,19,"[9, 12, 16, 20, 18, 56, 61]"
27527,12,11,50,14,"[36, 34]"
27528,15,15,120,13,"[46, 69, 66, 74]"
27529,7,1,50,1,"[17, 19, 14, 3]"
27530,12,1,50,9,"[35, 5, 2, 6, 9, 13]"
27531,17,20,120,20,"[53, 59]"
27532,5,5,50,14,"[11, 10, 34]"
27533,13,13,50,23,"[39, 76]"
27534,9,13,120,16,"[25, 27, 33, 37, 38, 36, 32, 29]"
27535,13,13,120,10,"[38, 36, 32]"
27536,24,15,50,15,"[75, 65, 67]"
27537,17,11,120,19,"[52, 48, 27, 34, 41, 45]"
27538,16,5,120,10,"[47, 19, 15, 13, 25]"
27539,23,13,120,22,"[73, 74, 39, 75, 65]"
27540,10,5,120,14,"[26, 23, 11, 10, 34]"
27541,10,1,50,24,"[26, 23, 11, 8, 5, 2, 7, 37, 39]"
27542,15,15,120,7,"[45, 58, 52, 50, 54]"
27543,20,20,120,10,"[60, 55, 48]"
27544,17,15,50,7,"[53, 57, 45, 58, 52, 50, 54]"
27545,9,15,50,16,"[25, 28, 45, 58, 52]"
27546,9,20,50,10,"[25, 29, 50, 56, 60, 55, 48]"
27547,17,13,120,19,"[53, 57, 46, 69, 66, 74, 39, 75, 65, 67, 45]"
27548,14,5,120,19,"[40, 31, 9, 12, 16, 22, 49, 53]"
27549,10,20,50,7,"[29, 50, 56, 60, 54]"
27550,19,5,120,7,"[58, 52, 47, 19, 15, 12, 16, 20]"
27551,6,20,120,21,"[16, 20, 18, 56, 62]"
27552,8,13,120,21,"[19, 15, 11, 8, 7, 37, 39, 75]"
27553,5,5,50,9,[13]
27554,10,13,120,14,"[27, 33, 37, 39, 76, 71]"
27555,16,13,50,17,"[48, 27, 33, 37, 39, 75, 65, 67, 45, 58]"
27556,12,5,120,10,"[35, 6, 9, 13, 25]"
27557,17,11,50,10,"[52, 48, 27, 32]"
27558,16,5,120,17,"[47, 19, 15, 12, 16, 22, 49]"
27559,10,11,50,11,[27]
27560,15,15,120,20,"[45, 59]"
27561,11,11,50,12,[33]
27562,16,20,120,8,"[50, 56, 60, 54, 17]"
27563,14,20,120,20,"[41, 45, 59]"
27564,16,13,50,10,"[48, 27, 33, 37, 38, 36, 32]"
27565,10,13,120,18,"[27, 33, 37, 39, 75, 64, 60]"
27566,23,13,120,21,"[73, 74, 39, 75]"
27567,4,13,120,23,"[8, 7, 37, 39, 76]"
27568,17,20,120,20,"[53, 59]"
27569,19,11,50,18,"[57, 44, 40, 32, 29, 50]"
27570,21,1,50,22,"[66, 74, 38, 35, 5, 2, 7, 37, 39, 75, 65]"
27571,10,5,120,18,"[26, 23, 12, 16, 20, 18]"
27572,14,15,50,10,"[41, 43]"
27573,7,20,120,20,"[18, 56]"
27574,15,15,120,4,"[44, 40, 31]"
27575,24,1,50,22,"[74, 38, 35, 5, 2, 7, 37, 39, 75, 65]"
27576,10,13,120,13,"[27, 33, 37]"
27577,22,1,50,10,"[69, 66, 74, 38, 35, 5, 2, 6, 9, 13, 25]"
27578,6,5,120,5,[15]
27579,10,11,50,23,"[27, 34, 42]"
27580,12,13,120,13,[37]
27581,19,13,120,13,"[57, 46, 69, 66, 74]"
27582,10,13,120,13,"[27, 33, 37]"
27583,15,15,120,13,"[46, 69, 66, 74]"
27584,10,5,120,12,"[26, 23, 11, 8, 7]"
27585,13,13,120,19,"[39, 75, 65, 67, 45]"
27586,16,13,120,17,"[48, 27, 33, 37, 39, 75, 65, 67, 45, 58]"
27587,16,20,120,17,"[50, 56, 61, 58]"
27588,2,5,120,14,"[4, 15, 11, 10, 34]"
27589,16,13,120,9,"[48, 27, 33, 37, 38, 36, 32, 26]"
27590,13,13,50,10,"[38, 36, 32]"
27591,15,15,50,10,[43]
27592,16,5,120,9,"[47, 19, 15, 13]"
27593,14,5,120,9,"[40, 31, 9, 13]"
27594,24,11,50,23,"[76, 71, 40, 34, 42]"
27595,22,20,120,20,[68]
27596,10,5,120,22,"[26, 23, 13, 25, 28, 46]"
27597,20,20,120,14,"[61, 57, 44]"
27598,23,5,120,4,"[71, 40, 31, 9, 11]"
27599,9,1,50,1,"[23, 11, 8, 5]"
27600,2,13,120,8,"[3, 2, 7, 37, 38, 35, 6, 9, 12, 16]"
27601,14,13,120,13,"[42, 73, 74]"
27602,14,11,50,24,"[40, 34, 42, 73]"
27603,10,13,120,13,"[27, 33, 37]"
27604,11,11,120,9,"[32, 26]"
27605,9,11,50,11,"[25, 27]"
27606,16,1,50,18,"[47, 19, 14, 3, 1, 4, 16, 20, 18]"
27607,19,13,120,9,"[57, 46, 69, 66, 74, 38, 36, 32, 26]"
27608,23,11,50,22,"[71, 40, 34, 41, 46]"
27609,15,15,50,9,"[43, 26]"
27610,24,13,120,13,[74]
27611,1,1,120,20,"[1, 4, 16, 20, 18, 56]"
27612,17,5,120,16,"[52, 47, 19, 15, 12, 16, 22]"
27613,8,11,50,17,"[22, 48, 27, 32, 29, 49]"
27614,5,5,120,15,"[13, 25, 28]"
27615,7,11,120,9,"[18, 55, 48, 27, 32, 26]"
27616,4,5,120,8,"[9, 12, 16]"
27617,10,13,120,7,"[27, 33, 37, 39, 75, 64, 60, 54]"
27618,9,5,120,16,"[23, 12, 16, 22]"
27619,15,15,120,21,"[46, 69]"
27620,12,13,120,2,"[37, 38, 35, 5, 1]"
27621,12,11,50,11,[36]
27622,11,11,120,16,"[32, 29]"
27623,19,11,50,16,"[57, 44, 40, 32, 29]"
27624,17,5,120,16,"[52, 47, 19, 15, 12, 16, 22]"
27625,6,11,50,23,"[15, 11, 10, 34, 42]"
27626,22,11,50,10,"[70, 71, 40, 32]"
27627,11,11,50,15,"[34, 41]"
27628,19,20,120,20,[59]
28847,20,20,120,17,"[61, 58]"
28848,22,15,120,10,"[67, 43]"
28849,8,20,50,11,"[20, 18, 56, 60, 55, 48, 27]"
28850,10,13,120,22,"[27, 33, 37, 39, 75, 65]"
28851,14,5,120,10,"[40, 31, 9, 13, 25]"
28852,16,15,120,10,"[49, 53, 57, 43]"
28853,11,11,50,15,"[34, 41]"
28854,3,1,50,6,"[5, 1, 4]"
28855,4,13,120,23,"[8, 7, 37, 39, 76]"
28856,10,5,120,14,"[26, 23, 11, 10, 34]"
28857,21,20,50,23,"[64, 63, 70]"
28858,19,1,50,1,"[58, 52, 47, 19, 14, 3]"
28859,21,11,120,11,"[66, 76, 71, 40]"
28860,11,11,120,6,"[31, 9, 12]"
28861,8,15,120,16,"[22, 49, 53, 57, 45, 58, 52]"
28862,20,20,120,10,"[60, 55, 48]"
28863,22,1,50,10,"[69, 66, 74, 38, 35, 5, 2, 6, 9, 13, 25]"
28864,22,20,50,12,"[68, 62, 66, 74, 38]"
28865,20,20,120,16,"[60, 55]"
28866,10,5,120,16,"[26, 23, 12, 16, 22]"
28867,15,15,120,10,[43]
28868,10,1,50,20,"[26, 23, 11, 8, 5, 1, 4, 16, 20, 18, 56]"
28869,5,5,120,16,"[12, 16, 22]"
28870,10,5,120,9,"[26, 23, 13]"
28871,16,15,120,15,"[49, 53, 57]"
28872,13,13,50,7,"[39, 75, 64, 60, 54]"
28873,9,20,120,6,"[25, 29, 50, 56, 60, 54, 17, 19]"
28874,11,11,120,15,"[34, 41]"
28875,10,5,120,16,"[26, 23, 12, 16, 22]"
28876,17,1,50,10,"[52, 47, 19, 14, 3, 2, 6, 9, 13, 25]"
28877,13,13,120,12,[38]
28878,10,15,120,8,"[28, 45, 58, 52, 47]"
28879,8,11,120,19,"[22, 48, 27, 34, 41, 45]"
28880,20,20,50,9,"[60, 55, 48, 26]"
28881,12,5,120,9,"[35, 6, 9, 13]"
28882,16,5,120,8,"[47, 19, 15, 12, 16]"
28883,22,15,120,15,[67]
28884,17,13,120,8,"[53, 57, 46, 69, 66, 74, 38, 35, 6, 9, 12, 16]"
28885,1,1,50,8,"[1, 4, 16]"
28886,21,20,50,20,[64]
28887,8,11,50,7,"[22, 48, 27, 32, 29, 50, 54]"
28888,9,1,50,10,"[23, 11, 8, 5, 2, 6, 9, 13, 25]"
28889,15,15,50,24,"[46, 69, 66]"
28890,4,1,50,17,"[8, 5, 1, 4, 16, 22, 49]"
28891,17,13,120,10,"[53, 57, 46, 69, 66, 74, 38, 36, 32]"
28892,10,15,120,19,"[28, 45]"
28893,10,13,120,17,"[27, 33, 37, 39, 75, 65, 67, 45, 58]"
28894,22,5,120,4,"[67, 43, 26, 23, 11]"
28895,10,1,50,12,"[26, 23, 11, 8, 5, 2, 7]"
28896,4,5,120,9,"[9, 13]"
28897,20,20,50,19,[61]
28898,20,20,120,19,[61]
28899,10,11,120,11,[27]
28900,16,5,120,2,"[47, 19, 15, 12, 14]"
28901,23,11,120,11,"[71, 40]"
28902,7,20,50,16,"[18, 56, 60, 55]"
28903,23,13,120,22,"[73, 74, 39, 75, 65]"
28904,10,1,50,1,"[26, 23, 11, 8, 5]"
28905,12,5,120,4,"[35, 6, 9, 11]"
28906,10,13,120,13,"[27, 33, 37]"
28907,14,5,120,8,"[40, 31, 9, 12, 16]"
28908,8,1,50,9,"[19, 14, 3, 2, 6, 9, 13]"
28909,24,5,120,21,"[74, 38, 35, 6, 9, 13, 25, 28, 46, 69]"
28910,11,11,50,7,"[32, 29, 50, 54]"
28911,16,11,50,8,"[48, 27, 32, 29, 47]"
28912,13,13,120,10,"[38, 36, 32]"
28913,13,13,50,10,"[38, 36, 32]"
28914,15,15,120,22,[46]
28915,7,5,120,10,"[17, 19, 15, 13, 25]"
28916,10,13,120,21,"[27, 33, 37, 39, 75]"
28917,12,20,50,4,"[37, 39, 75, 64, 60, 54, 17, 19, 15, 11]"
28918,8,20,50,20,"[20, 18, 56]"
28919,21,20,50,20,[64]
28920,10,13,120,17,"[27, 33, 37, 39, 75, 65, 67, 45, 58]"
28921,15,15,120,22,[46]
28922,19,1,50,21,"[58, 52, 47, 19, 14, 3, 2, 7, 37, 39, 75]"
28923,8,1,50,1,"[19, 14, 3]"
28924,17,1,50,7,"[52, 47, 19, 14, 3, 1, 4, 16, 20]"
28925,10,13,120,20,"[27, 33, 37, 39, 75, 64]"
28926,8,15,120,2,"[22, 49, 53, 57, 45, 58, 52, 47, 19, 14]"
28927,13,13,50,12,[38]
28928,11,11,50,24,"[34, 42, 73]"
28929,4,13,120,16,"[8, 7, 37, 38, 36, 32, 29]"
28930,10,5,120,20,"[26, 23, 12, 16, 20, 18, 56]"
28931,10,13,120,20,"[27, 33, 37, 39, 75, 64]"
28932,13,13,50,24,[39]
28933,17,5,120,11,"[52, 47, 19, 15, 11, 10]"
28934,14,20,50,12,"[41, 45, 59, 62, 66, 74, 38]"
28935,4,11,120,11,[10]
28936,16,11,50,12,"[48, 27, 33]"
28937,9,5,120,5,[23]
28938,21,15,120,15,"[65, 67]"
28939,2,13,120,16,"[3, 2, 7, 37, 38, 36, 32, 29]"
28940,13,13,120,11,"[38, 36]"
28941,12,11,120,11,[36]
28942,17,15,120,24,"[53, 57, 46, 69, 66]"
28943,20,20,50,15,"[61, 57]"
28944,12,13,120,13,[37]
28945,8,5,120,19,"[19, 15, 12, 16, 22, 49, 53]"
28946,14,1,50,24,"[40, 33, 35, 5, 2, 7, 37, 39]"
28947,15,15,120,10,[43]
28948,14,5,120,23,"[40, 31, 9, 11, 10, 34, 42]"
28949,11,11,50,20,"[32, 29, 50, 56]"
28950,4,20,50,23,"[9, 12, 16, 20, 18, 56, 63, 70]"
28951,20,20,120,15,"[61, 57]"
28952,8,15,120,12,"[22, 49, 53, 57, 46, 69, 66, 74, 38]"
28953,10,11,120,17,"[27, 32, 29, 49]"
28954,11,11,120,14,[34]
28955,15,15,120,14,[44]
28956,9,11,120,11,"[25, 27]"
28957,9,11,120,11,"[25, 27]"
28958,15,15,50,23,"[46, 70]"
28959,8,20,50,16,"[20, 18, 56, 60, 55]"
28960,15,15,50,16,"[45, 58, 52]"
28961,8,5,120,7,"[19, 15, 12, 16, 20]"
28962,9,5,120,10,"[23, 13, 25]"
28963,7,5,120,11,"[17, 19, 15, 11, 10]"
28964,4,15,120,23,"[10, 34, 41, 46, 70]"
28965,15,15,50,19,[45]
28966,5,5,120,4,[11]
28967,19,1,50,22,"[58, 52, 47, 19, 14, 3, 2, 7, 37, 39, 75, 65]"
28968,9,11,120,7,"[25, 27, 32, 29, 50, 54]"
28969,13,13,50,16,"[38, 36, 32, 29]"
28970,22,20,50,21,"[68, 62]"
28971,8,1,50,16,"[19, 14, 3, 1, 4, 16, 22]"
28972,16,20,50,10,"[50, 56, 60, 55, 48]"
28973,17,11,120,18,"[52, 48, 27, 32, 29, 50]"
28974,15,15,120,22,[46]
28975,15,15,50,8,"[45, 58, 52, 47]"
28976,14,5,120,10,"[40, 31, 9, 13, 25]"
28977,4,13,120,9,"[8, 7, 37, 38, 36, 32, 26]"
28978,19,5,120,16,"[58, 52, 47, 19, 15, 12, 16, 22]"
28979,14,11,120,11,[40]
28980,2,1,50,16,"[3, 1, 4, 16, 22]"
28981,7,11,120,10,"[18, 55, 48, 27, 32]"
28982,10,13,120,18,"[27, 33, 37, 39, 75, 64, 60]"
28983,8,5,120,10,"[19, 15, 13, 25]"
28984,10,5,120,14,"[26, 23, 11, 10, 34]"
28985,10,1,50,1,"[26, 23, 11, 8, 5]"
28986,19,1,50,22,"[58, 52, 47, 19, 14, 3, 2, 7, 37, 39, 75, 65]"
28987,15,15,120,22,[46]
28988,17,13,120,8,"[53, 57, 46, 69, 66, 74, 38, 35, 6, 9, 12, 16]"
28989,8,1,50,16,"[19, 14, 3, 1, 4, 16, 22]"
28990,11,11,50,12,[33]
28991,7,15,120,15,"[18, 55, 49, 53, 57]"
28992,12,11,120,21,"[36, 34, 42, 73, 75]"
28993,15,15,120,22,[46]
28994,10,15,120,15,[28]
28995,17,13,120,19,"[53, 57, 46, 69, 66, 74, 39, 75, 65, 67, 45]"
28996,12,20,50,24,"[37, 39, 75, 64, 62, 66]"
28997,12,11,120,11,[36]
28998,15,15,50,10,[43]
28999,16,13,50,17,"[48, 27, 33, 37, 39, 75, 65, 67, 45, 58]"
29000,23,11,120,11,"[71, 40]"
29001,21,15,120,15,"[65, 67]"
29002,8,11,50,2,"[22, 48, 27, 31, 9, 12, 14]"
29003,2,13,120,13,"[3, 2, 7, 37]"
29004,10,11,120,11,[27]
29005,23,20,50,17,"[72, 68, 61, 58]"
29006,20,20,50,10,"[60, 55, 48]"
29007,19,20,50,10,"[59, 60, 55, 48]"
29008,15,15,50,11,"[44, 40]"
29009,11,11,50,20,"[32, 29, 50, 56]"
29010,22,11,120,11,"[67, 44, 40]"
29011,10,1,50,14,"[26, 23, 11, 8, 5, 2, 7, 36, 34]"
29012,17,15,120,15,"[53, 57]"
29013,14,20,50,20,"[41, 45, 59]"
29014,22,11,120,11,"[67, 44, 40]"
29015,22,5,120,18,"[67, 43, 26, 23, 12, 16, 20, 18]"
29016,13,13,120,11,"[38, 36]"
29017,13,13,50,22,"[39, 75, 65]"
29018,12,11,120,10,"[36, 32]"
29019,23,5,120,4,"[71, 40, 31, 9, 11]"
29020,13,13,120,12,[38]
29021,19,5,120,21,"[58, 52, 47, 19, 15, 13, 25, 28, 46, 69]"
29022,17,1,50,7,"[52, 47, 19, 14, 3, 1, 4, 16, 20]"
29023,22,1,50,1,"[69, 66, 74, 38, 35, 5]"
29024,9,5,120,5,[23]
29025,17,13,120,16,"[53, 57, 46, 69, 66, 74, 38, 36, 32, 29]"
29026,7,15,120,15,"[18, 55, 49, 53, 57]"
29027,14,13,120,13,"[42, 73, 74]"
29028,20,20,120,21,[62]
29029,17,15,120,15,"[53, 57]"
29030,20,20,120,11,"[61, 57, 44, 40]"
29031,8,13,120,17,"[19, 15, 11, 8, 7, 37, 39, 75, 65, 67, 45, 58]"
29032,17,5,120,22,"[52, 47, 19, 15, 13, 25, 28, 46]"
29033,17,20,50,20,"[53, 59]"
29034,4,13,120,14,"[8, 7, 37, 39, 76, 71]"
29035,20,20,120,19,[61]
29036,7,15,120,10,"[18, 55, 49, 53, 57, 43]"
29037,24,20,50,20,"[75, 64]"
29038,11,11,120,15,"[34, 41]"
29039,11,11,120,10,[32]
29040,1,1,120,10,"[2, 6, 9, 13, 25]"
29041,24,13,120,13,[74]
29042,18,1,50,10,"[54, 17, 19, 14, 3, 2, 6, 9, 13, 25]"
29043,17,1,50,22,"[52, 47, 19, 14, 3, 2, 7, 37, 39, 75, 65]"
29044,22,11,120,7,"[67, 44, 40, 32, 29, 50, 54]"
29045,12,13,120,9,"[37, 38, 36, 32, 26]"
29046,16,5,120,9,"[47, 19, 15, 13]"
29047,20,20,50,10,"[60, 55, 48]"
29048,12,13,120,13,[37]
29049,13,13,120,22,"[39, 75, 65]"
29050,10,13,120,9,"[27, 33, 37, 38, 36, 32, 26]"
29051,22,15,120,10,"[67, 43]"
29052,18,15,120,7,"[55, 49, 53, 57, 45, 58, 52, 50, 54]"
29053,8,11,120,22,"[22, 48, 27, 34, 41, 46]"
29054,16,20,50,23,"[50, 56, 63, 70]"
29055,16,5,120,8,"[47, 19, 15, 12, 16]"
29056,16,15,120,12,"[49, 53, 57, 46, 69, 66, 74, 38]"
29057,14,11,120,11,[40]
29058,5,5,120,4,[11]
29059,16,5,120,10,"[47, 19, 15, 13, 25]"
29060,8,1,50,12,"[19, 14, 3, 2, 7]"
29061,2,15,120,16,"[4, 16, 22, 49, 53, 57, 45, 58, 52]"
29062,10,15,120,15,[28]
29063,15,15,50,10,[43]
29064,10,15,120,23,"[28, 46, 70]"
29065,20,20,50,23,"[63, 70]"
29066,11,11,50,1,"[33, 35, 5]"
29067,10,15,120,20,"[28, 45, 59]"
29068,20,20,50,15,"[61, 57]"
29069,22,15,120,15,[67]
29070,20,20,120,6,"[60, 54, 17, 19]"
29071,6,1,50,1,"[14, 3]"
30289,18,1,50,10,"[54, 17, 19, 14, 3, 2, 6, 9, 13, 25]"
30290,11,11,120,14,[34]
30291,19,20,120,17,"[59, 61, 58]"
30292,9,5,50,23,"[23, 11, 10, 34, 42]"
30293,14,11,120,11,[40]
30294,11,11,120,12,[33]
30295,23,13,50,13,"[73, 74]"
30296,22,15,50,19,"[67, 45]"
30297,11,11,50,19,"[34, 41, 45]"
30298,14,20,120,20,"[41, 45, 59]"
30299,10,13,50,13,"[27, 33, 37]"
30300,20,20,50,19,[61]
30301,9,15,50,10,"[25, 28, 43]"
30302,7,13,50,16,"[18, 56, 62, 66, 74, 38, 36, 32, 29]"
30303,23,5,50,21,"[71, 40, 31, 9, 13, 25, 28, 46, 69]"
30304,14,11,120,23,"[40, 34, 42]"
30305,6,13,50,8,"[15, 11, 8, 7, 37, 38, 35, 6, 9, 12, 16]"
30306,13,13,120,10,"[38, 36, 32]"
30307,20,20,120,13,"[62, 66, 74]"
30308,10,11,120,11,[27]
30309,16,5,50,2,"[47, 19, 15, 12, 14]"
30310,16,20,120,4,"[50, 56, 60, 54, 17, 19, 15, 11]"
30311,10,13,50,17,"[27, 33, 37, 39, 75, 65, 67, 45, 58]"
30312,22,11,120,17,"[70, 71, 40, 32, 29, 49]"
30313,4,5,50,12,"[9, 11, 8, 7]"
30314,17,5,50,10,"[52, 47, 19, 15, 13, 25]"
30315,9,11,120,11,"[25, 27]"
30316,22,20,120,17,"[68, 61, 58]"
30317,11,11,50,4,[31]
30318,20,20,50,22,[63]
30319,9,11,120,22,"[25, 27, 34, 41, 46]"
30320,8,5,50,11,"[19, 15, 11, 10]"
30321,24,11,120,22,"[76, 71, 40, 34, 41, 46]"
30322,21,1,50,23,"[66, 74, 38, 35, 5, 2, 7, 37, 39, 76]"
30323,22,15,50,10,"[67, 43]"
30324,17,20,120,20,"[53, 59]"
30325,12,1,50,17,"[35, 5, 1, 4, 16, 22, 49]"
30326,24,1,50,23,"[74, 38, 35, 5, 2, 7, 37, 39, 76]"
30327,10,13,50,13,"[27, 33, 37]"
30328,15,15,50,18,"[45, 58, 52, 50]"
30329,16,13,120,7,"[48, 27, 33, 37, 39, 75, 64, 60, 54]"
30330,10,11,120,20,"[27, 32, 29, 50, 56]"
30331,10,11,120,17,"[27, 32, 29, 49]"
30332,9,13,50,14,"[25, 27, 33, 37, 39, 76, 71]"
30333,6,5,50,5,[15]
30334,10,11,120,11,[27]
30335,15,15,120,11,"[44, 40]"
30336,10,13,50,13,"[27, 33, 37]"
30337,12,15,50,15,"[37, 39, 75, 65, 67]"
30338,10,20,50,7,"[29, 50, 56, 60, 54]"
30339,23,1,50,22,"[73, 74, 38, 35, 5, 2, 7, 37, 39, 75, 65]"
30340,20,20,50,13,"[62, 66, 74]"
30341,10,13,50,9,"[27, 33, 37, 38, 36, 32, 26]"
30342,24,15,50,14,"[75, 65, 67, 44]"
30343,13,13,50,5,"[38, 35, 6, 9]"
30344,20,20,50,21,[62]
30345,20,20,50,21,[62]
30346,15,15,50,21,"[46, 69]"
30347,1,1,120,11,"[2, 7, 36]"
30348,17,11,50,10,"[52, 48, 27, 32]"
30349,15,15,50,20,"[45, 59]"
30350,5,5,120,11,"[11, 10]"
30351,20,20,120,19,[61]
30352,8,11,50,16,"[22, 48, 27, 32, 29]"
30353,23,11,120,11,"[71, 40]"
30354,9,20,120,10,"[25, 29, 50, 56, 60, 55, 48]"
30355,18,1,50,10,"[54, 17, 19, 14, 3, 2, 6, 9, 13, 25]"
30356,14,15,50,21,"[41, 46, 69]"
30357,23,5,50,10,"[71, 40, 31, 9, 13, 25]"
30358,10,15,50,19,"[28, 45]"
30359,4,1,50,10,"[8, 5, 2, 6, 9, 13, 25]"
30360,8,13,50,10,"[19, 15, 11, 8, 7, 37, 38, 36, 32]"
30361,4,11,120,11,[10]
30362,10,20,120,19,"[29, 50, 56, 61]"
30363,8,13,50,19,"[19, 15, 11, 8, 7, 37, 39, 75, 65, 67, 45]"
30364,16,11,120,22,"[48, 27, 34, 41, 46]"
30365,12,15,50,10,"[37, 39, 75, 65, 67, 43]"
30366,21,20,120,22,"[64, 63]"
30367,4,13,50,13,"[8, 7, 37]"
